N,n,r,h,h_floor,eps_h,eps_bucket,z_h,modulus,rho_mod,boost_G,boost_primes,family,native_cluster,z_native_i,x,y,z
4430,2215,70,55.43903510059779,55,15,>5,1.9556103338945163,210,20,1.3363567649281933,"5,443",ring_5,eps=>5;rho210=20,15+20i,9.477671912392644,2.371036562931886,6.405918929090095
4432,2216,53,41.650379924984655,41,12,>5,1.7586193211895316,210,22,1.0036363636363637,277,shell_other,eps=>5;rho210=22,12+22i,2.695735891212828,18.08457531170727,6.701412394081051
4434,2217,105,83.14013329601225,83,22,>5,2.3974091093657974,210,24,2.0027137042062417,"3,739",cone_3,eps=>5;rho210=24,22+24i,-0.43438636691230403,4.862530195519126,7.337796175701204
4436,2218,53,41.56551724924589,41,12,>5,1.7735765135073513,210,26,1.000903342366757,1109,shell_other,eps=>5;rho210=26,12+26i,2.425246635397402,18.38923373479585,6.715295024555464
4438,2219,70,50.00897611637297,50,20,>5,2.826903975391652,210,28,1.2038095238095237,"7,317",shell_other,eps=>5;rho210=28,20+28i,2.3544555414940556,18.614887789992242,7.936322098484258
4440,2220,138,113.98362121712995,113,25,>5,2.2495015640851554,210,30,2.7428571428571424,"3,5,37",mobius_3x5,eps=>5;rho210=30,25+30i,18.994822515612675,1.2474679775921316,2.5303057883021447
4442,2221,50,41.58952331390561,41,9,>5,1.30415328596045,210,32,1.0004506534474988,2221,shell_other,eps=>5;rho210=32,9+32i,1.9580375907800536,18.78158065715663,6.2472601920755535
4444,2222,60,46.6723330303767,46,14,>5,1.9508522405104867,210,34,1.1223344556677892,"11,101",shell_other,eps=>5;rho210=34,14+34i,1.8240480015510503,18.9517389786176,6.994964162068548
4446,2223,125,96.10107257032664,96,29,>5,2.947932988284134,210,36,2.3101604278074865,"3,13,19",cone_3,eps=>5;rho210=36,29+36i,-2.0318378711353735,7.374080873221747,7.891841363373048
4448,2224,46,41.91731237486562,41,5,5,0.6305934245714273,210,38,1.0072992700729928,139,shell_other,eps=5;rho210=38,5+38i,1.4304565543348131,19.08770042327293,5.581102960215232
4450,2225,77,56.14173331514588,56,21,>5,2.783782545288398,210,40,1.3486590038314177,"5,89",ring_5,eps=>5;rho210=40,21+40i,7.539167137381582,3.921733907242394,7.032916941909091
4452,2226,127,101.90060360342679,101,26,>5,2.4864223400625667,210,42,2.4470588235294115,"3,7,53",cone_3,eps=>5;rho210=42,26+42i,-3.276880302818398,8.380900661773476,7.432087807050578
4454,2227,61,44.7778601016433,44,17,>5,2.424244811733297,210,44,1.074935400516796,"17,131",shell_other,eps=>5;rho210=44,17+44i,0.8651263874035435,19.32807404916197,7.432270328597694
4456,2228,52,41.745660419508575,41,11,>5,1.5870917252610974,210,46,1.0018018018018018,557,shell_other,eps=>5;rho210=46,11+46i,0.6563803842418806,19.332402755044562,6.535412807958264
4458,2229,105,83.48216710559748,83,22,>5,2.3550583578497695,210,48,2.002699055330634,"3,743",cone_3,eps=>5;rho210=48,22+48i,-5.0073969221383345,7.327690178329565,7.302478550282425
4460,2230,73,55.85034863496269,55,18,>5,2.2947868443398276,210,50,1.339366515837104,"5,223",ring_5,eps=>5;rho210=50,18+50i,6.314981091154869,4.203130560470315,6.669094709391295
4462,2231,59,44.159671143949026,44,15,>5,2.2332153770665384,210,52,1.0586466165413535,"23,97",shell_other,eps=>5;rho210=52,15+52i,0.05125121215244166,19.4256356005484,7.230173738873877
4464,2232,109,86.33290821194187,86,23,>5,2.439538171148342,210,54,2.0689655172413794,"3,31",cone_3,eps=>5;rho210=54,23+54i,-6.34129839802171,7.5995992981935965,7.388710728936909
4466,2233,73,57.71708112265799,57,16,>5,2.011657904076315,210,56,1.382716049382716,"7,11,29",shell_other,eps=>5;rho210=56,16+56i,-0.37708228980561104,19.58769833444337,7.277139247201076
4468,2234,57,41.79351099440968,41,16,>5,2.3522015066427415,210,58,1.0008968609865472,1117,shell_other,eps=>5;rho210=58,16+58i,-0.555474999531333,19.34499968571017,7.303280961033744
4470,2235,147,112.14521620241656,112,35,>5,3.291334460575786,210,60,2.6848072562358274,"3,5,149",mobius_3x5,eps=>5;rho210=60,35+60i,17.472116322120733,2.3128095087482077,0.6945679617307903
4472,2236,49,46.694924796421304,46,3,3,0.33732634351641455,210,62,1.1175166297117516,"13,43",shell_other,eps=3;rho210=62,3+62i,-0.9688674147142657,19.316337416339465,5.385812432285165
4474,2237,57,41.81748789312516,41,16,>5,2.3478192882105637,210,64,1.0004474272930648,2237,shell_other,eps=>5;rho210=64,16+64i,-1.1428736381691638,19.18941634695215,7.3002765107093435
4476,2238,108,83.85145688791795,83,25,>5,2.6371548300972454,210,66,2.0053908355795147,"3,373",cone_3,eps=>5;rho210=66,25+66i,-8.910852966041583,6.810279062443731,7.589825063666183
4478,2239,48,41.845960419848204,41,7,>5,0.9513350881402065,210,68,1.0004470272686634,2239,shell_other,eps=>5;rho210=68,7+68i,-1.5147347162352442,19.02862662076892,5.904956395674614
4480,2240,88,66.9463981382414,66,22,>5,2.5731363373829095,210,70,1.5999999999999999,"5,7",ring_5,eps=>5;rho210=70,22+70i,3.8905893786110637,3.6536063702710764,6.8836862950316124
4482,2241,107,84.74494271919038,84,23,>5,2.4175297165377883,210,72,2.0246913580246915,"3,83",cone_3,eps=>5;rho210=72,23+72i,-10.114630584502052,6.233398893777799,7.371945273134915
4484,2242,60,45.11067727047182,45,15,>5,2.216844699214055,210,74,1.0773993808049536,"19,59",shell_other,eps=>5;rho210=74,15+74i,-2.055671792785578,18.74216726610801,7.235760458503096
4486,2243,61,41.90289017442994,41,20,>5,2.950160584636731,210,76,1.000446229361892,2243,shell_other,eps=>5;rho210=76,20+76i,-2.187375884836793,18.580569190878624,7.906106946431404
4488,2244,127,99.3148004951166,99,28,>5,2.77805391607113,210,78,2.3703703703703702,"3,11,17",cone_3,eps=>5;rho210=78,28+78i,-11.92560522938761,6.197697171376869,7.734212460815445
4490,2245,71,56.00856769809098,56,15,>5,2.0031611769574753,210,80,1.336316181953766,"5,449",ring_5,eps=>5;rho210=80,15+80i,2.905956731288799,2.870852611845628,6.459109905728076
4492,2246,53,41.96429145885164,41,12,>5,1.703571142052389,210,82,1.0008920606601248,1123,shell_other,eps=>5;rho210=82,12+82i,-2.611224441542364,18.14706552156199,6.661627423066675
4494,2247,132,101.61733625319906,101,31,>5,3.013990950640073,210,84,2.4228571428571426,"3,7,107",cone_3,eps=>5;rho210=84,31+84i,-13.073706514120643,5.139348613137202,7.971890154889402
4496,2248,54,42.105721290397625,42,12,>5,1.8330214836145404,210,86,1.003584229390681,281,shell_other,eps=>5;rho210=86,12+86i,-2.848736798043355,17.81984225568126,6.794462445603218
4498,2249,64,46.05273237279865,46,18,>5,2.644664817172455,210,88,1.0972886762360445,"13,173",shell_other,eps=>5;rho210=88,18+88i,-2.99779950817644,17.671492043760647,7.684133207566251
4500,2250,138,111.9567792509373,111,27,>5,2.461328009976425,210,90,2.6666666666666665,"3,5",mobius_3x5,eps=>5;rho210=90,27+90i,14.511642327334515,1.6799045164781994,-0.6193717409260846
4502,2251,52,42.01668865211886,42,10,>5,1.5401524261773125,210,92,1.0004446420631392,2251,shell_other,eps=>5;rho210=92,10+92i,-3.123904841543872,17.2802969338966,6.500736484985101
4504,2252,58,42.087123770203995,42,16,>5,2.4528673438312114,210,94,1.0017825311942958,563,shell_other,eps=>5;rho210=94,16+94i,-3.1947878642843475,17.09115123257825,7.415136284710316
4506,2253,101,84.1651311025175,84,17,>5,1.8350319766246892,210,96,2.0026702269692924,"3,751",cone_3,eps=>5;rho210=96,17+96i,-13.135900370122815,1.969383367503539,6.7964055387881235
4508,2254,61,52.851133043306625,52,9,>5,1.120908277154693,210,98,1.2571428571428571,"7,23",shell_other,eps=>5;rho210=98,9+98i,-3.4409782917165583,16.731402514468456,6.295515073082138
4510,2255,90,63.90106939249215,63,27,>5,3.2648907207877422,210,100,1.5194681861348527,"5,11,41",ring_5,eps=>5;rho210=100,27+100i,1.8225263835378165,0.6296528366389653,7.4111976662246875
4512,2256,115,86.00795272516008,86,29,>5,3.126148318818734,210,102,2.0444444444444443,"3,47",cone_3,eps=>5;rho210=102,29+102i,-13.5069174688455,0.6756348009777454,8.089255591744593
4514,2257,55,44.019358672587,44,11,>5,1.6550299238962598,210,104,1.046004842615012,"37,61",shell_other,eps=>5;rho210=104,11+104i,-3.3950568515272637,16.10161018582389,6.656773510082861
4516,2258,57,42.134889179062505,42,15,>5,2.290061909783425,210,106,1.0008873114463177,1129,shell_other,eps=>5;rho210=106,15+106i,-3.3688718956524184,15.899173500090248,7.255057850595124
4518,2259,101,84.56174253162102,84,17,>5,1.787593704671751,210,108,2.0080321285140563,"3,251",cone_3,eps=>5;rho210=108,17+108i,-13.391965110584179,-0.6652889014766292,6.752432384424782
4520,2260,72,56.673962516540925,56,16,>5,2.0358139881500072,210,110,1.3453453453453452,"5,113",ring_5,eps=>5;rho210=110,16+110i,1.8206070223224557,-0.629942133794313,6.49227579554665
4522,2261,77,57.112322415645785,57,20,>5,2.631595652829145,210,112,1.3552941176470588,"7,17,19",shell_other,eps=>5;rho210=112,20+112i,-3.4887895397013846,15.258434891050735,7.891651931868237
4524,2262,126,95.37960024034516,95,31,>5,3.1353289124620143,210,114,2.2626262626262625,"3,13,29",cone_3,eps=>5;rho210=114,31+114i,-13.940351262389433,-2.1913977069744734,8.101896701222266
4526,2263,57,44.237077028607715,44,13,>5,1.9189202970001957,210,116,1.0490529383195726,"31,73",shell_other,eps=>5;rho210=116,13+116i,-3.211029314906921,14.90330164516559,6.926672777694958
4528,2264,58,42.33290668920084,42,16,>5,2.4079606489368905,210,118,1.00355871886121,283,shell_other,eps=>5;rho210=118,16+118i,-3.115294933926396,14.723231738992917,7.378626356178923
4530,2265,149,113.28052258853992,113,36,>5,3.3560426737158098,210,120,2.684563758389262,"3,5,151",mobius_3x5,eps=>5;rho210=120,36+120i,12.778038450413874,-2.5147641426695095,-1.1498656145178163
4532,2266,51,47.36570080678028,47,4,4,0.5280665934279226,210,122,1.1221122112211221,"11,103",shell_other,eps=4;rho210=122,4+122i,-2.997126080574882,14.328883441282628,5.598062908130847
4534,2267,57,42.24404278341558,42,15,>5,2.2703073255008963,210,124,1.0004415011037529,2267,shell_other,eps=>5;rho210=124,15+124i,-2.833633981692806,14.189805790215228,7.240117542081174
4536,2268,131,101.37504268081199,101,30,>5,2.9423356126258535,210,126,2.4,"3,7",cone_3,eps=>5;rho210=126,30+126i,-13.021469332061603,-5.101396078828148,7.912354750280404
4538,2269,54,42.27243939753156,42,12,>5,1.803761158475585,210,128,1.000441111601235,2269,shell_other,eps=>5;rho210=128,12+128i,-2.5959256381897813,13.86551383878594,6.774720064196785
4540,2270,72,56.60780921830706,56,16,>5,2.0457957115839913,210,130,1.3392592592592591,"5,227",ring_5,eps=>5;rho210=130,16+130i,2.898842301946456,-2.877453837583418,6.505514342259305
4542,2271,107,84.67639835709244,84,23,>5,2.425956869542735,210,132,2.0026490066225167,"3,757",cone_3,eps=>5;rho210=132,23+132i,-11.119847887278834,-5.354941063488153,7.397698259193882
4544,2272,55,42.909383336467904,42,13,>5,1.8457476126096983,210,134,1.0144927536231885,71,shell_other,eps=>5;rho210=134,13+134i,-2.176518367563372,13.432240027125221,6.830073003346867
4546,2273,55,42.32921758718886,42,13,>5,1.9475262164246219,210,136,1.0004403346543373,2273,shell_other,eps=>5;rho210=136,13+136i,-2.013833235816806,13.313643355890893,6.920779466432823
4548,2274,111,84.87409492509265,84,27,>5,2.83585333701945,210,138,2.0053050397877983,"3,379",cone_3,eps=>5;rho210=138,27+138i,-10.08664474536276,-6.191002159696885,7.80931470506654
4550,2275,90,73.9007515837813,73,17,>5,1.872755900558845,210,140,1.7454545454545451,"5,7,13",ring_5,eps=>5;rho210=140,17+140i,3.8837957149114857,-3.6653733409682756,6.37860111539047
4552,2276,57,42.42786006801168,42,15,>5,2.2371637267079643,210,142,1.001763668430335,569,shell_other,eps=>5;rho210=142,15+142i,-1.5009941948808736,12.998846776593039,7.2132327463517125
4554,2277,131,98.63299053170417,98,33,>5,3.259053383843511,210,144,2.3280423280423284,"3,11,23",cone_3,eps=>5;rho210=144,33+144i,-9.321958436193611,-7.772108123717051,8.234232462680882
4556,2278,55,45.90246915344448,45,10,>5,1.3427820067769929,210,146,1.083076923076923,"17,67",shell_other,eps=>5;rho210=146,10+146i,-1.1466922496502001,12.799927057713495,6.387428168868935
4558,2279,58,44.28133452169904,44,14,>5,2.0615862822569944,210,148,1.0444763271162123,"43,53",shell_other,eps=>5;rho210=148,14+148i,-0.9469733972290029,12.758603641928843,7.074797339442988
4560,2280,147,119.7456398637983,119,28,>5,2.490612341826914,210,150,2.8235294117647056,"3,5,19",mobius_3x5,eps=>5;rho210=150,28+150i,16.272233165136438,-7.569841107089828,-0.7940635171155757
4562,2281,52,42.44271397123813,42,10,>5,1.4670097839393188,210,152,1.0004387889425186,2281,shell_other,eps=>5;rho210=152,10+152i,-0.5488872002998135,12.694671202048145,6.444839636256806
4564,2282,70,51.24224872955756,51,19,>5,2.6203945209199078,210,154,1.2074534161490682,"7,163",shell_other,eps=>5;rho210=154,19+154i,-0.3622235924998495,12.553672727038652,7.770549888512232
4566,2283,111,85.0167927254213,85,26,>5,2.8179961748416376,210,156,2.002635046113307,"3,761",cone_3,eps=>5;rho210=156,26+156i,-6.332566185628516,-7.405161482019624,7.796603896304285
4568,2284,54,42.541278975443774,42,12,>5,1.7568345952495248,210,158,1.0017574692442883,571,shell_other,eps=>5;rho210=158,12+158i,0.050095814062751015,12.651591311023406,6.737471339746059
4570,2285,72,56.76558566532744,56,16,>5,2.022009545964941,210,160,1.3362637362637362,"5,457",ring_5,eps=>5;rho210=160,16+160i,6.31657669889556,-4.224422466066444,6.496255759683256
4572,2286,110,85.6699264543468,85,25,>5,2.6286285751758807,210,162,2.016,"3,127",cone_3,eps=>5;rho210=162,25+162i,-4.999099402105502,-7.388944931014875,7.608947240345612
4574,2287,50,42.52778394142697,42,8,>5,1.145811151221771,210,164,1.000437636761488,2287,shell_other,eps=>5;rho210=164,8+164i,0.6465380266790731,12.717566287671897,6.127062935351305
4576,2288,68,51.54346215649315,51,17,>5,2.2921956262620213,210,166,1.2121212121212122,"11,13",shell_other,eps=>5;rho210=166,17+166i,0.8711559832076685,12.648730563880894,7.449765826806239
4578,2289,129,103.044187136775,103,26,>5,2.5569538257863527,210,168,2.422429906542056,"3,7,109",cone_3,eps=>5;rho210=168,26+168i,-3.2932385057266576,-8.33055528998496,7.538981190801923
4580,2290,77,56.98554244423343,56,21,>5,2.6513159271436715,210,170,1.3392070484581498,"5,229",ring_5,eps=>5;rho210=170,21+170i,7.548386077612304,-3.9452233838649153,6.971083379369362
4582,2291,52,44.71566833322345,44,8,>5,1.0893309640416127,210,172,1.0505050505050504,"29,79",shell_other,eps=>5;rho210=172,8+172i,1.41660198207551,12.94220525159687,6.114442054077843
4584,2292,109,85.61067759889585,85,24,>5,2.5278638138802285,210,174,2.0105820105820107,"3,191",cone_3,eps=>5;rho210=174,24+174i,-2.4739060939300868,-6.5525804605603515,7.511597640758229
4586,2293,54,42.612809236253064,42,12,>5,1.7444017483782317,210,176,1.0004364906154517,2293,shell_other,eps=>5;rho210=176,12+176i,1.7560006140229683,13.158377710191541,6.729066499745587
4588,2294,61,45.33700157529434,45,16,>5,2.3262077977873585,210,178,1.064039408866995,"31,37",shell_other,eps=>5;rho210=178,16+178i,1.9426862835267258,13.240227350778962,7.36428271591835
4590,2295,158,121.23748403796792,121,37,>5,3.3387720445071407,210,180,2.844444444444444,"3,5,17",mobius_3x5,eps=>5;rho210=180,37+180i,23.84910222736124,-7.334542204045574,0.3913297498540449
4592,2296,61,52.47596183126611,52,9,>5,1.1766984515855314,210,182,1.2307692307692306,"7,41",shell_other,eps=>5;rho210=182,9+182i,2.319204207443675,13.424262782768537,6.354473537377195
4594,2297,57,42.669468020931276,42,15,>5,2.193833674407593,210,184,1.0004357298474946,2297,shell_other,eps=>5;rho210=184,15+184i,2.3772137867748344,13.658085865871723,7.18076878009809
4596,2298,110,85.55405808814646,85,25,>5,2.642934915081006,210,186,2.005249343832021,"3,383",cone_3,eps=>5;rho210=186,25+186i,-0.4077010905397094,-4.8858444193750765,7.630074975129747
4598,2299,59,50.210834815266104,50,9,>5,1.2403632939516236,210,188,1.1764705882352942,"11,19",shell_other,eps=>5;rho210=188,9+188i,2.715884405597838,13.89984412055556,6.374767456539632
4600,2300,71,59.63518441331233,59,12,>5,1.4716722798557604,210,190,1.3968253968253967,"5,23",ring_5,eps=>5;rho210=190,12+190i,9.504936372436473,-2.3896251570434113,6.092027704936541
4602,2301,112,94.81480453949162,94,18,>5,1.76488494729301,210,192,2.2200956937799043,"3,13,59",cone_3,eps=>5;rho210=192,18+192i,0.9668102933787255,-4.16247537643486,6.753724790290883
4604,2302,55,42.75887072080132,42,13,>5,1.8720108915080333,210,194,1.000870322019147,1151,shell_other,eps=>5;rho210=194,13+194i,2.9583449297016786,14.464667557122198,6.862140568024008
4606,2303,67,52.42263832852633,52,15,>5,2.01335098633832,210,196,1.2266666666666666,"7,47",shell_other,eps=>5;rho210=196,15+196i,3.1586359057824382,14.593684688300147,7.191832833034152
4608,2304,117,85.50000520369737,85,32,>5,3.406649177310891,210,198,2.0,3,cone_3,eps=>5;rho210=198,32+198i,0.9385740873355806,-2.6040904112522223,8.397186588556357
4610,2305,72,57.14310081207387,57,15,>5,1.965378834849657,210,200,1.3362381989832968,"5,461",ring_5,eps=>5;rho210=200,15+200i,10.055409413792253,-1.2509281363302873,6.465136902306186
4612,2306,53,42.815477401353014,42,11,>5,1.5564683027028485,210,202,1.000868809730669,1153,shell_other,eps=>5;rho210=202,11+202i,3.2347061193993207,15.210609148464954,6.548859000177529
4614,2307,114,85.69651127468298,85,29,>5,3.057443213236043,210,204,2.002607561929596,"3,769",cone_3,eps=>5;rho210=204,29+204i,1.3012453830384274,-1.3249806885216393,8.049675983791268
4616,2308,54,42.881061145752064,42,12,>5,1.6979722174507834,210,206,1.0017391304347827,577,shell_other,eps=>5;rho210=206,12+206i,3.3046136378771083,15.602605626072503,6.69221680554611
4618,2309,57,42.839326085837925,42,15,>5,2.1635284329222224,210,208,1.000433463372345,2309,shell_other,eps=>5;rho210=208,15+208i,3.3208962947625533,15.801040495057203,7.15725095857219
4620,2310,190,152.3019150914594,152,38,>5,3.0546862224414455,210,0,3.5555555555555554,"3,5,7,11",mobius_3x5,eps=>5;rho210=0,38,19.6609779021743,0.0,4.499319828543218
4622,2311,54,42.867618570685934,42,12,>5,1.7002915609098759,210,2,1.000433087916847,2311,shell_other,eps=>5;rho210=2,12+2i,3.3192051491850605,16.198858186064694,6.6951418932047035
4624,2312,56,45.72075464011944,45,11,>5,1.5202133342964435,210,4,1.0666666666666667,17,shell_other,eps=>5;rho210=4,11+4i,3.336962511237004,16.40128446871158,6.570767404714276
4626,2313,110,86.09099809198652,86,24,>5,2.576811056463845,210,6,2.007843137254902,"3,257",cone_3,eps=>5;rho210=6,24+6i,1.3197112012242656,1.3283317404600956,7.5724279417676446
4628,2314,59,47.32854778640665,47,12,>5,1.6965368871494595,210,8,1.103448275862069,"13,89",shell_other,eps=>5;rho210=8,12+8i,3.283304803633022,16.801250771822907,6.77885797334789
4630,2315,77,57.331613166196604,57,20,>5,2.5975963200910916,210,10,1.336225596529284,"5,463",ring_5,eps=>5;rho210=10,20+10i,10.059068541926626,1.2520568278804294,6.944940213122176
4632,2316,107,86.28898277306126,86,21,>5,2.229583569456238,210,12,2.0104712041884816,"3,193",cone_3,eps=>5;rho210=12,21+12i,0.973715686760154,2.6172792741144946,7.2268892216143765
4634,2317,68,51.67730271697783,51,17,>5,2.270607183678008,210,14,1.203647416413374,"7,331",shell_other,eps=>5;rho210=14,17+14i,3.135759293294961,17.39612998759774,7.438109092668168
