N,n,r,h,h_floor,eps_h,z_h,boost_G,delta10,rho30,fake_mirror,h_mirror,root_decimal,root_native,native_core,eps_bucket,native_cluster,z_N,pair_fiber_size
6468,3234,188,147.88777985321184,147,41,3.2984549397113563,2.6666666666666665,4588,18,188|4588|188,188|41|188,41|4588|41,41|18|41,"188|(18,41)|188",>5,eps=>5;rho30=18,41+18i,188
6474,3237,163,122.58063080644276,122,41,3.6507206756811845,2.208754208754209,4844,24,163|4844|163,163|41|163,41|4844|41,41|24|41,"163|(24,41)|163",>5,eps=>5;rho30=24,41+24i,163
6480,3240,193,148.09957790542174,148,45,3.6895509610369936,2.6666666666666665,4550,0,193|4550|193,193|45|193,45|4550|45,45|0|45,"193|(0,45)|193",>5,eps=>5;rho30=0,45,193
6486,3243,149,119.03485217015793,119,30,2.7464984364421743,2.1417989417989416,4996,6,149|4996|149,149|30|149,30|4996|30,30|6|30,"149|(6,30)|149",>5,eps=>5;rho30=6,30+6i,149
6498,3249,151,117.86066381367733,117,34,3.0525259414744887,2.1176470588235294,4988,18,151|4988|151,151|34|151,34|4988|34,34|18|34,"151|(18,34)|151",>5,eps=>5;rho30=18,34+18i,151
6504,3252,140,111.80630667849103,111,29,2.66636021519293,2.007434944237918,5104,24,140|5104|140,140|29|140,29|5104|29,29|24|29,"140|(24,29)|140",>5,eps=>5;rho30=24,29+24i,140
6510,3255,241,184.50464295702798,184,57,4.159193330047897,3.310344827586207,4100,0,241|4100|241,241|57|241,57|4100|57,57|0|57,"241|(0,57)|241",>5,eps=>5;rho30=0,57,241
6516,3258,148,112.17407610643374,112,36,3.3826039240682286,2.011173184357542,5036,6,148|5036|148,148|36|148,36|5036|36,36|6|36,"148|(6,36)|148",>5,eps=>5;rho30=6,36+6i,148
6528,3264,152,119.15680812319319,119,33,3.0087487785357245,2.1333333333333333,5008,18,152|5008|152,152|33|152,33|5008|33,33|18|33,"152|(18,33)|152",>5,eps=>5;rho30=18,33+18i,152
6534,3267,166,124.2097742164683,124,42,3.7497026644497544,2.2222222222222223,4874,24,166|4874|166,166|42|166,42|4874|42,42|24|42,"166|(24,42)|166",>5,eps=>5;rho30=24,42+24i,166
6540,3270,190,150.55142378782048,150,40,3.2150586483795873,2.6915887850467284,4640,0,190|4640|190,190|40|190,40|4640|40,40|0|40,"190|(0,40)|190",>5,eps=>5;rho30=0,40,190
6546,3273,141,112.05013106004685,112,29,2.734893490414312,2.001836547291093,5136,6,141|5136|141,141|29|141,29|5136|29,29|6|29,"141|(6,29)|141",>5,eps=>5;rho30=6,29+6i,141
6558,3279,137,112.20856745850678,112,25,2.3403920473924877,2.001833180568286,5188,18,137|5188|137,137|25|137,25|5188|25,25|18|25,"137|(18,25)|137",>5,eps=>5;rho30=18,25+18i,137
6564,3282,137,112.39087513993856,112,25,2.3212966429221673,2.003669724770642,5194,24,137|5194|137,137|25|137,25|5194|25,25|24|25,"137|(24,25)|137",>5,eps=>5;rho30=24,25+24i,137
6570,3285,202,151.79389613532067,151,51,4.0750164484558065,2.704225352112676,4550,0,202|4550|202,202|51|202,51|4550|51,51|0|51,"202|(0,51)|202",>5,eps=>5;rho30=0,51,202
6576,3288,149,113.17559981602693,113,36,3.367460616384211,2.0148148148148146,5086,6,149|5086|149,149|36|149,36|5086|36,36|6|36,"149|(6,36)|149",>5,eps=>5;rho30=6,36+6i,149
6588,3294,145,114.40857504910295,114,31,2.8600288806034593,2.0338983050847457,5138,18,145|5138|145,145|31|145,31|5138|31,31|18|31,"145|(18,31)|145",>5,eps=>5;rho30=18,31+18i,145
6594,3297,177,135.96869105757816,135,42,3.518810776060852,2.4154838709677415,4824,24,177|4824|177,177|42|177,42|4824|42,42|24|42,"177|(24,42)|177",>5,eps=>5;rho30=24,42+24i,177
6600,3300,211,166.90377586391548,166,45,3.413251756958099,2.962962962962963,4490,0,211|4490|211,211|45|211,45|4490|45,45|0|45,"211|(0,45)|211",>5,eps=>5;rho30=0,45,211
6606,3303,138,113.04804383202853,113,25,2.3467837533372804,2.0054794520547947,5226,6,138|5226|138,138|25|138,25|5226|25,25|6|25,"138|(6,25)|138",>5,eps=>5;rho30=6,25+6i,138
6618,3309,142,112.99990973504309,112,30,2.7281000993354168,2.0018165304268845,5198,18,142|5198|142,142|30|142,30|5198|30,30|18|30,"142|(18,30)|142",>5,eps=>5;rho30=18,30+18i,142
6624,3312,149,118.35627876714074,118,31,2.8167341024545673,2.0952380952380953,5134,24,149|5134|149,149|31|149,31|5134|31,31|24|31,"149|(24,31)|149",>5,eps=>5;rho30=24,31+24i,149
6630,3315,218,175.40734131975958,175,43,3.215961693685588,3.1030303030303026,4450,0,218|4450|218,218|43|218,43|4450|43,43|0|43,"218|(0,43)|218",>5,eps=>5;rho30=0,43,218
6636,3318,176,137.52461302760247,137,39,3.2808983922688952,2.4311688311688306,4876,6,176|4876|176,176|39|176,39|4876|39,39|6|39,"176|(6,39)|176",>5,eps=>5;rho30=6,39+6i,176
6648,3324,138,113.7045981238685,113,25,2.278426763634721,2.0072727272727273,5268,18,138|5268|138,138|25|138,25|5268|25,25|18|25,"138|(18,25)|138",>5,eps=>5;rho30=18,25+18i,138
6654,3327,151,113.47404800539213,113,38,3.522763149723109,2.001806684733514,5144,24,151|5144|151,151|38|151,38|5144|38,38|24|38,"151|(24,38)|151",>5,eps=>5;rho30=24,38+24i,151
6660,3330,194,155.58943606109992,155,39,3.0793611770820224,2.7428571428571424,4720,0,194|4720|194,194|39|194,39|4720|39,39|0|39,"194|(0,39)|194",>5,eps=>5;rho30=0,39,194
6666,3333,165,127.41819587863574,127,38,3.329368749985351,2.2446689113355784,5016,6,165|5016|165,165|38|165,38|5016|38,38|6|38,"165|(6,38)|165",>5,eps=>5;rho30=6,38+6i,165
6678,3339,177,139.10004325793537,139,38,3.213476155697714,2.4470588235294115,4908,18,177|4908|177,177|38|177,38|4908|38,38|18|38,"177|(18,38)|177",>5,eps=>5;rho30=18,38+18i,177
6684,3342,148,113.97146078900637,113,35,3.187463707497757,2.0036036036036036,5204,24,148|5204|148,148|35|148,35|5204|35,35|24|35,"148|(24,35)|148",>5,eps=>5;rho30=24,35+24i,148
6690,3345,187,152.48072104559245,152,35,2.795466209340133,2.678733031674208,4820,0,187|4820|187,187|35|187,35|4820|35,35|0|35,"187|(0,35)|187",>5,eps=>5;rho30=0,35,187
6696,3348,153,117.85274127745633,117,36,3.2375882401985043,2.0689655172413794,5166,6,153|5166|153,153|36|153,36|5166|36,36|6|36,"153|(6,36)|153",>5,eps=>5;rho30=6,36+6i,153
6708,3354,169,127.48864637142104,127,42,3.676470964199996,2.235033259423503,5018,18,169|5018|169,169|42|169,42|5018|42,42|18|42,"169|(18,42)|169",>5,eps=>5;rho30=18,42+18i,169
6714,3357,149,114.46868604840596,114,35,3.2275260420117973,2.0053908355795147,5224,24,149|5224|149,149|35|149,35|5224|35,35|24|35,"149|(24,35)|149",>5,eps=>5;rho30=24,35+24i,149
6720,3360,239,182.7837331140923,182,57,4.158083735025403,3.1999999999999997,4330,0,239|4330|239,239|57|239,57|4330|57,57|0|57,"239|(0,57)|239",>5,eps=>5;rho30=0,57,239
6726,3363,151,123.16687314329663,123,28,2.5079278659638935,2.154798761609907,5216,6,151|5216|151,151|28|151,28|5216|28,28|6|28,"151|(6,28)|151",>5,eps=>5;rho30=6,28+6i,151
6738,3369,144,114.57844730188,114,30,2.748616328830603,2.0017841213202496,5298,18,144|5298|144,144|30|144,30|5298|30,30|18|30,"144|(18,30)|144",>5,eps=>5;rho30=18,30+18i,144
6744,3372,144,114.96572357740014,114,30,2.7078638141833093,2.007168458781362,5304,24,144|5304|144,144|30|144,30|5304|30,30|24|30,"144|(24,30)|144",>5,eps=>5;rho30=24,30+24i,144
6750,3375,188,152.84522982829657,152,36,2.843533298899346,2.6666666666666665,4870,0,188|4870|188,188|36|188,36|4870|36,36|0|36,"188|(0,36)|188",>5,eps=>5;rho30=0,36,188
6756,3378,151,114.91717844551457,114,37,3.365952736175221,2.0035650623885917,5246,6,151|5246|151,151|37|151,37|5246|37,37|6|37,"151|(6,37)|151",>5,eps=>5;rho30=6,37+6i,151
6768,3384,147,117.42288449833379,117,30,2.7294770371965607,2.0444444444444443,5298,18,147|5298|147,147|30|147,30|5298|30,30|18|30,"147|(18,30)|147",>5,eps=>5;rho30=18,30+18i,147
6774,3387,141,115.05094515250957,115,26,2.419226040619045,2.0017746228926354,5364,24,141|5364|141,141|26|141,26|5364|26,26|24|26,"141|(24,26)|141",>5,eps=>5;rho30=24,26+24i,141
6780,3390,191,154.75194402350465,154,37,2.9138464564616133,2.6906906906906904,4870,0,191|4870|191,191|37|191,37|4870|37,37|0|37,"191|(0,37)|191",>5,eps=>5;rho30=0,37,191
6786,3393,159,130.2213617314711,130,29,2.521907331163579,2.2626262626262625,5196,6,159|5196|159,159|29|159,29|5196|29,29|6|29,"159|(6,29)|159",>5,eps=>5;rho30=6,29+6i,159
6798,3399,162,129.33887373558647,129,33,2.871882182010744,2.2442244224422443,5178,18,162|5178|162,162|33|162,33|5178|33,33|18|33,"162|(18,33)|162",>5,eps=>5;rho30=18,33+18i,162
6804,3402,183,138.41091627617337,138,45,3.7900363575202287,2.4,4974,24,183|4974|183,183|45|183,45|4974|45,45|24|45,"183|(24,45)|183",>5,eps=>5;rho30=24,45+24i,183
6810,3405,195,154.5787581899094,154,41,3.251133062075813,2.6785185185185183,4860,0,195|4860|195,195|41|195,41|4860|41,41|0|41,"195|(0,41)|195",>5,eps=>5;rho30=0,41,195
6816,3408,146,117.17363755158996,117,29,2.6630228120902806,2.028985507246377,5356,6,146|5356|146,146|29|146,29|5356|29,29|6|29,"146|(6,29)|146",>5,eps=>5;rho30=6,29+6i,146
6828,3414,136,115.86095366279879,115,21,1.8709851982019463,2.00352733686067,5468,18,136|5468|136,136|21|136,21|5468|21,21|18|21,"136|(18,21)|136",>5,eps=>5;rho30=18,21+18i,136
6834,3417,166,125.35053089660272,125,41,3.630711903688075,2.166153846153846,5174,24,166|5174|166,166|41|166,41|5174|41,41|24|41,"166|(24,41)|166",>5,eps=>5;rho30=24,41+24i,166
6840,3420,205,163.50234967243864,163,42,3.245349752632644,2.8235294117647056,4790,0,205|4790|205,205|42|205,42|4790|42,42|0|42,"205|(0,42)|205",>5,eps=>5;rho30=0,42,205
6846,3423,170,139.9350847889946,139,31,2.541538399545212,2.4149068322981364,5146,6,170|5146|170,170|31|170,31|5146|31,31|6|31,"170|(6,31)|170",>5,eps=>5;rho30=6,31+6i,170
6858,3429,144,116.97825011137813,116,28,2.498393893041337,2.016,5418,18,144|5418|144,144|28|144,28|5418|28,28|18|28,"144|(18,28)|144",>5,eps=>5;rho30=18,28+18i,144
6864,3432,178,140.76168125362702,140,38,3.138685798172401,2.4242424242424243,5084,24,178|5084|178,178|38|178,38|5084|38,38|24|38,"178|(24,38)|178",>5,eps=>5;rho30=24,38+24i,178
6870,3435,192,155.62511228286272,155,37,2.915827465876901,2.6784140969162995,4950,0,192|4950|192,192|37|192,37|4950|37,37|0|37,"192|(0,37)|192",>5,eps=>5;rho30=0,37,192
6876,3438,154,116.90068548084801,116,38,3.43128946115494,2.0105820105820107,5336,6,154|5336|154,154|38|154,38|5336|38,38|6|38,"154|(6,38)|154",>5,eps=>5;rho30=6,38+6i,154
6888,3444,178,143.31371993525292,143,35,2.8974359336632434,2.4615384615384612,5108,18,178|5108|178,178|35|178,35|5108|35,35|18|35,"178|(18,35)|178",>5,eps=>5;rho30=18,35+18i,178
6894,3447,151,116.82669604192964,116,35,3.161665513835121,2.005249343832021,5384,24,151|5384|151,151|35|151,35|5384|35,35|24|35,"151|(24,35)|151",>5,eps=>5;rho30=24,35+24i,151
6900,3450,206,162.86889610669445,162,44,3.3796482143644573,2.7936507936507935,4840,0,206|4840|206,206|44|206,44|4840|44,44|0|44,"206|(0,44)|206",>5,eps=>5;rho30=0,44,206
6906,3453,148,116.77931375467622,116,32,2.889079451746598,2.001740644038294,5426,6,148|5426|148,148|32|148,32|5426|32,32|6|32,"148|(6,32)|148",>5,eps=>5;rho30=6,32+6i,148
6918,3459,154,116.93612045080242,116,38,3.4274926738189606,2.001737619461338,5378,18,154|5378|154,154|38|154,38|5378|38,38|18|38,"154|(18,38)|154",>5,eps=>5;rho30=18,38+18i,154
6924,3462,151,117.11634411762532,117,34,3.1309887627867288,2.0034782608695654,5414,24,151|5414|151,151|34|151,34|5414|34,34|24|34,"151|(24,34)|151",>5,eps=>5;rho30=24,34+24i,151
6930,3465,268,207.98472487309914,207,61,4.161463418985279,3.5555555555555554,4250,0,268|4250|268,268|61|268,61|4250|61,61|0|61,"268|(0,61)|268",>5,eps=>5;rho30=0,61,268
6936,3468,162,124.87443759549454,124,38,3.3222802828193605,2.1333333333333333,5316,6,162|5316|162,162|38|162,38|5316|38,38|6|38,"162|(6,38)|162",>5,eps=>5;rho30=6,38+6i,162
6948,3474,147,117.84025231182503,117,30,2.68619124916903,2.0104712041884816,5478,18,147|5478|147,147|30|147,30|5478|30,30|18|30,"147|(18,30)|147",>5,eps=>5;rho30=18,30+18i,147
6954,3477,162,126.31029552925261,126,36,3.175583788288051,2.153539381854437,5334,24,162|5334|162,162|36|162,36|5334|36,36|24|36,"162|(24,36)|162",>5,eps=>5;rho30=24,36+24i,162
6960,3480,205,162.30758548551606,162,43,3.351053094457247,2.765432098765432,4910,0,205|4910|205,205|43|205,43|4910|43,43|0|43,"205|(0,43)|205",>5,eps=>5;rho30=0,43,205
6966,3483,157,120.32639076491445,120,37,3.343283524415301,2.048780487804878,5396,6,157|5396|157,157|37|157,37|5396|37,37|6|37,"157|(6,37)|157",>5,eps=>5;rho30=6,37+6i,157
6978,3489,145,117.71936959740822,117,28,2.514377246497555,2.0017226528854435,5528,18,145|5528|145,145|28|145,28|5528|28,28|18|28,"145|(18,28)|145",>5,eps=>5;rho30=18,28+18i,145
6984,3492,151,118.9352440262089,118,33,2.940171443116617,2.0210526315789474,5474,24,151|5474|151,151|33|151,33|5474|33,33|24|33,"151|(24,33)|151",>5,eps=>5;rho30=24,33+24i,151
6990,3495,206,157.71258956820432,157,49,3.8450388675774456,2.678210678210678,4930,0,206|4930|206,206|49|206,49|4930|49,49|0|49,"206|(0,49)|206",>5,eps=>5;rho30=0,49,206
6996,3498,161,133.51520304725264,133,28,2.3786315368253064,2.2657952069716774,5386,6,161|5386|161,161|28|161,28|5386|28,28|6|28,"161|(6,28)|161",>5,eps=>5;rho30=6,28+6i,161
7008,3504,155,119.67140115113213,119,36,3.22946978379226,2.028169014084507,5458,18,155|5458|155,155|36|155,36|5458|36,36|18|36,"155|(18,36)|155",>5,eps=>5;rho30=18,36+18i,155
7014,3507,180,142.5638263987413,142,38,3.1353554334971054,2.4145454545454546,5214,24,180|5214|180,180|38|180,38|5214|38,38|24|38,"180|(24,38)|180",>5,eps=>5;rho30=24,38+24i,180
7020,3510,231,171.8773852371983,171,60,4.509664816499166,2.9090909090909087,4710,0,231|4710|231,231|60|231,60|4710|60,60|0|60,"231|(0,60)|231",>5,eps=>5;rho30=0,60,231
7026,3513,157,118.34503460688309,118,39,3.5532868470350714,2.0017108639863133,5456,6,157|5456|157,157|39|157,39|5456|39,39|6|39,"157|(6,39)|157",>5,eps=>5;rho30=6,39+6i,157
7038,3519,168,132.30753815170996,132,36,3.1030173914579295,2.234920634920635,5358,18,168|5358|168,168|36|168,36|5358|36,36|18|36,"168|(18,36)|168",>5,eps=>5;rho30=18,36+18i,168
7044,3522,153,118.6808828697772,118,35,3.1502550959772972,2.0034188034188034,5514,24,153|5514|153,153|35|153,35|5514|35,35|24|35,"153|(24,35)|153",>5,eps=>5;rho30=24,35+24i,153
7050,3525,210,161.5881007992715,161,49,3.808442755156624,2.7259259259259254,4950,0,210|4950|210,210|49|210,49|4950|49,49|0|49,"210|(0,49)|210",>5,eps=>5;rho30=0,49,210
7056,3528,186,142.3615264955236,142,44,3.6574064989726494,2.4,5196,6,186|5196|186,186|44|186,44|5196|44,44|6|44,"186|(6,44)|186",>5,eps=>5;rho30=6,44+6i,186
7068,3534,168,130.11568777104964,130,38,3.3211965370090817,2.190669371196755,5388,18,168|5388|168,168|38|168,38|5388|38,38|18|38,"168|(18,38)|168",>5,eps=>5;rho30=18,38+18i,168
7074,3537,162,119.79034808833948,119,43,3.8565667913158395,2.0155038759689923,5454,24,162|5454|162,162|43|162,43|5454|43,43|24|43,"162|(24,43)|162",>5,eps=>5;rho30=24,43+24i,162
7080,3540,198,161.37831968172347,161,37,2.8828076950568473,2.7134502923976607,5100,0,198|5100|198,198|37|198,37|5100|37,37|0|37,"198|(0,37)|198",>5,eps=>5;rho30=0,37,198
7086,3543,157,119.12595986988288,119,38,3.470071540494529,2.001696352841391,5516,6,157|5516|157,157|38|157,38|5516|38,38|6|38,"157|(6,38)|157",>5,eps=>5;rho30=6,38+6i,157
7098,3549,195,156.01886380010797,156,39,3.1208000057902616,2.6181818181818177,5148,18,195|5148|195,195|39|195,39|5148|39,39|18|39,"195|(18,39)|195",>5,eps=>5;rho30=18,39+18i,195
7104,3552,159,122.66649552036847,122,37,3.2805322378057307,2.057142857142857,5514,24,159|5514|159,159|37|159,37|5514|37,37|24|37,"159|(24,37)|159",>5,eps=>5;rho30=24,37+24i,159
7110,3555,204,161.1825719294111,161,43,3.37257437690116,2.701298701298701,5070,0,204|5070|204,204|43|204,43|5070|43,43|0|43,"204|(0,43)|204",>5,eps=>5;rho30=0,43,204
7116,3558,150,119.61714348621413,119,31,2.7779977465674306,2.003384094754653,5616,6,150|5616|150,150|31|150,31|5616|31,31|6|31,"150|(6,31)|150",>5,eps=>5;rho30=6,31+6i,150
7128,3564,161,132.85670162456302,132,29,2.4416491688896245,2.2222222222222223,5518,18,161|5518|161,161|29|161,29|5518|29,29|18|29,"161|(18,29)|161",>5,eps=>5;rho30=18,29+18i,161
7134,3567,166,127.26197778915946,127,39,3.43390368383246,2.1272554605887937,5474,24,166|5474|166,166|39|166,39|5474|39,39|24|39,"166|(24,39)|166",>5,eps=>5;rho30=24,39+24i,166
7140,3570,258,204.33395176238855,204,54,3.7543032515320567,3.413333333333333,4560,0,258|4560|258,258|54|258,54|4560|54,54|0|54,"258|(0,54)|258",>5,eps=>5;rho30=0,54,258
7146,3573,154,120.10815605744439,120,34,3.0924945875835186,2.0050632911392405,5606,6,154|5606|154,154|34|154,34|5606|34,34|6|34,"154|(6,34)|154",>5,eps=>5;rho30=6,34+6i,154
7158,3579,145,120.06139303648301,120,25,2.275990797283712,2.001679261125105,5708,18,145|5708|145,145|25|145,25|5708|25,25|18|25,"145|(18,25)|145",>5,eps=>5;rho30=18,25+18i,145
7164,3582,162,120.64789319826936,120,42,3.764764109331095,2.010152284263959,5544,24,162|5544|162,162|42|162,42|5544|42,42|24|42,"162|(24,42)|162",>5,eps=>5;rho30=24,42+24i,162
7170,3585,200,160.83101102778602,160,40,3.088570120591314,2.6779184247538677,5170,0,200|5170|200,200|40|200,40|5170|40,40|0|40,"200|(0,40)|200",>5,eps=>5;rho30=0,40,200
7176,3588,175,137.36491744636393,137,38,3.2111083380379895,2.2857142857142856,5426,6,175|5426|175,175|38|175,38|5426|38,38|6|38,"175|(6,38)|175",>5,eps=>5;rho30=6,38+6i,175
7188,3594,160,120.55158627802756,120,40,3.592883038648994,2.003350083752094,5588,18,160|5588|160,160|40|160,40|5588|40,40|18|40,"160|(18,40)|160",>5,eps=>5;rho30=18,40+18i,160
7194,3597,163,135.05924001514214,135,28,2.404230287381761,2.2429906542056073,5564,24,163|5564|163,163|28|163,28|5564|28,28|24|28,"163|(24,28)|163",>5,eps=>5;rho30=24,28+24i,163
7200,3600,198,160.67418293952412,160,38,2.9446675679685876,2.6666666666666665,5220,0,198|5220|198,198|38|198,38|5220|38,38|0|38,"198|(0,38)|198",>5,eps=>5;rho30=0,38,198
7206,3603,147,120.68400959137028,120,27,2.395492713021729,2.0016680567139282,5736,6,147|5736|147,147|27|147,27|5736|27,27|6|27,"147|(6,27)|147",>5,eps=>5;rho30=6,27+6i,147
7218,3609,150,121.04161098426819,121,29,2.6321282740186867,2.0050125313283207,5718,18,150|5718|150,150|29|150,29|5718|29,29|18|29,"150|(18,29)|150",>5,eps=>5;rho30=18,29+18i,150
7224,3612,189,148.51622701689632,148,41,3.321957156415852,2.4585365853658536,5334,24,189|5334|189,189|41|189,41|5334|41,41|24|41,"189|(24,41)|189",>5,eps=>5;rho30=24,41+24i,189
7230,3615,206,161.86714587211435,161,45,3.4688271540092313,2.6778242677824267,5170,0,206|5170|206,206|45|206,45|5170|45,45|0|45,"206|(0,45)|206",>5,eps=>5;rho30=0,45,206
7236,3618,157,122.83337652109333,122,35,3.082789468177552,2.0307692307692307,5666,6,157|5666|157,157|35|157,35|5666|35,35|6|35,"157|(6,35)|157",>5,eps=>5;rho30=6,35+6i,157
7248,3624,150,121.9406455717641,121,29,2.5409927731952737,2.0134228187919465,5748,18,150|5748|150,150|29|150,29|5748|29,29|18|29,"150|(18,29)|150",>5,eps=>5;rho30=18,29+18i,150
7254,3627,176,136.78353587680772,136,40,3.353138720484381,2.25705329153605,5494,24,176|5494|176,176|40|176,40|5494|40,40|24|40,"176|(24,40)|176",>5,eps=>5;rho30=24,40+24i,176
7260,3630,229,179.6786690668503,179,50,3.679480676622934,2.962962962962963,4970,0,229|4970|229,229|50|229,50|4970|50,50|0|50,"229|(0,50)|229",>5,eps=>5;rho30=0,50,229
7266,3633,183,146.48459051870213,146,37,3.017034000313365,2.414035087719298,5436,6,183|5436|183,183|37|183,37|5436|37,37|6|37,"183|(6,37)|183",>5,eps=>5;rho30=6,37+6i,183
7278,3639,153,121.61644317699694,121,32,2.8458107361505145,2.001651527663088,5748,18,153|5748|153,153|32|153,32|5748|32,32|18|32,"153|(18,32)|153",>5,eps=>5;rho30=18,32+18i,153
7284,3642,152,121.79472231904339,121,31,2.736960929302747,2.003305785123967,5764,24,152|5764|152,152|31|152,31|5764|31,31|24|31,"152|(24,31)|152",>5,eps=>5;rho30=24,31+24i,152
7290,3645,203,162.22849331467236,162,41,3.201055422199351,2.6666666666666665,5260,0,203|5260|203,203|41|203,41|5260|41,41|0|41,"203|(0,41)|203",>5,eps=>5;rho30=0,41,203
7296,3648,160,128.91069186432026,128,32,2.7382089628872026,2.1176470588235294,5696,6,160|5696|160,160|32|160,32|5696|32,32|6|32,"160|(6,32)|160",>5,eps=>5;rho30=6,32+6i,160
7308,3654,188,151.7029839302357,151,37,2.9469574283874977,2.4888888888888885,5428,18,188|5428|188,188|37|188,37|5428|37,37|18|37,"188|(18,37)|188",>5,eps=>5;rho30=18,37+18i,188
7314,3657,172,130.2961134155527,130,42,3.653514204171681,2.1363211951447245,5594,24,172|5594|172,172|42|172,42|5594|42,42|24|42,"172|(24,42)|172",>5,eps=>5;rho30=24,42+24i,172
7320,3660,212,165.50417802857078,165,47,3.614177258823217,2.711864406779661,5200,0,212|5200|212,212|47|212,47|5200|47,47|0|47,"212|(0,47)|212",>5,eps=>5;rho30=0,47,212
7326,3663,174,139.58501354665708,139,35,2.912917645913151,2.2857142857142856,5586,6,174|5586|174,174|35|174,35|5586|35,35|6|35,"174|(6,35)|174",>5,eps=>5;rho30=6,35+6i,174
7338,3669,158,122.39211858218599,122,36,3.2186178002767716,2.0016380016380015,5758,18,158|5758|158,158|36|158,36|5758|36,36|18|36,"158|(18,36)|158",>5,eps=>5;rho30=18,36+18i,158
7344,3672,158,130.5274457027225,130,28,2.4046292231056343,2.1333333333333333,5764,24,158|5764|158,158|28|158,28|5764|28,28|24|28,"158|(24,28)|158",>5,eps=>5;rho30=24,28+24i,158
7350,3675,254,195.91517945636448,195,59,4.1498137825832,3.1999999999999997,4810,0,254|4810|254,254|59|254,59|4810|59,59|0|59,"254|(0,59)|254",>5,eps=>5;rho30=0,59,254
7356,3678,157,122.72501288696608,122,35,3.0939319477066993,2.0032733224222588,5786,6,157|5786|157,157|35|157,35|5786|35,35|6|35,"157|(6,35)|157",>5,eps=>5;rho30=6,35+6i,157
7368,3684,155,123.08166238359985,123,32,2.8770246805177804,2.0065573770491802,5818,18,155|5818|155,155|32|155,32|5818|32,32|18|32,"155|(18,32)|155",>5,eps=>5;rho30=18,32+18i,155
7374,3687,155,122.85693937028378,122,33,2.899929110040737,2.0016299918500406,5824,24,155|5824|155,155|33|155,33|5824|33,33|24|33,"155|(24,33)|155",>5,eps=>5;rho30=24,33+24i,155
