eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
>5,20,eps=>5;rho210=20,42,650,9890,82.92857142857143,66.81832902238108,1.9332401432632327,1.382925711071978
>5,26,eps=>5;rho210=26,42,1076,9896,63.07142857142857,50.04803389930866,1.8376783597285442,1.0364788516936212
>5,32,eps=>5;rho210=32,42,872,9902,62.404761904761905,49.85519163775342,1.7668868938498032,1.0356029017001778
>5,86,eps=>5;rho210=86,42,1136,9956,66.47619047619048,50.80025037789029,2.180720422745791,1.034930793995817
>5,118,eps=>5;rho210=118,42,748,9988,65.21428571428571,50.55948146951127,2.0607759342239182,1.0405321712666424
>5,164,eps=>5;rho210=164,42,794,9824,62.285714285714285,49.80422954722254,1.7890777307711931,1.0357637963279285
>5,194,eps=>5;rho210=194,42,614,9854,63.142857142857146,49.634248231878885,1.9010900308938834,1.0338042147745212
>5,208,eps=>5;rho210=208,42,628,9868,66.38095238095238,50.17590342843404,2.285901680776864,1.0350691465127675
>5,74,eps=>5;rho210=74,41,704,9944,66.3170731707317,50.94795826567032,2.138260896458831,1.0387890878228543
>5,80,eps=>5;rho210=80,41,1130,9950,83.29268292682927,68.45587995362501,1.7838933527695742,1.3777037389164588
>5,88,eps=>5;rho210=88,41,508,9958,67.09756097560975,51.55553105821188,2.1509522521433135,1.037922645704016
>5,176,eps=>5;rho210=176,41,1226,9836,65.70731707317073,50.86284621127258,2.0891644652933627,1.0359938567593132
>5,182,eps=>5;rho210=182,41,1232,9842,74.51219512195122,60.947324284104646,1.7208272421503334,1.2443282545661696
>5,2,eps=>5;rho210=2,40,842,9872,63.35,50.91529162348624,1.7316905251689914,1.0346862238490264
>5,92,eps=>5;rho210=92,40,1562,9962,66.275,52.321732303979466,1.9149961197727716,1.0370203014975332
>5,134,eps=>5;rho210=134,40,764,9794,65.825,51.14533080464304,2.039242671291148,1.0361862399081039
>5,146,eps=>5;rho210=146,40,1196,9806,65.225,51.1790956389164,1.929213314330592,1.0381512020801966
>5,206,eps=>5;rho210=206,40,1466,9866,63.8,51.40516196199849,1.7437791056362175,1.0343312675898786
>5,8,eps=>5;rho210=8,39,1478,9878,64.3076923076923,51.37256369972689,1.7854757413869544,1.0370244571266887
>5,104,eps=>5;rho210=104,39,1364,9974,68.61538461538461,53.273876004232385,2.090292594519455,1.0395320679042623
>5,166,eps=>5;rho210=166,39,1636,9826,68.23076923076923,52.183126476823496,2.225581327510159,1.0332666086995512
>5,98,eps=>5;rho210=98,38,1148,9968,78.63157894736842,64.6714573926668,1.7078815235049818,1.248520779709521
>5,158,eps=>5;rho210=158,38,1628,9818,65.65789473684211,52.63163321258819,1.7935865236103457,1.0336835708464727
>5,188,eps=>5;rho210=188,38,1658,9848,64.13157894736842,52.352441859936356,1.622190449790003,1.036015428853998
>5,122,eps=>5;rho210=122,37,1592,9992,65.70270270270271,54.07949446250813,1.5687115919849202,1.0375857363083347
>5,62,eps=>5;rho210=62,36,1952,9932,64.77777777777777,53.31953842976044,1.5566216176590735,1.0339444545161074
>5,68,eps=>5;rho210=68,35,1118,9938,65.48571428571428,53.91177260911488,1.5528668071709657,1.0361369370443299
>5,128,eps=>5;rho210=128,35,1808,9998,69.57142857142857,56.032625617194896,1.7909255960274648,1.0334987830375815
>5,38,eps=>5;rho210=38,32,1928,9908,68.78125,56.65836643918919,1.6077335815072364,1.0360259159065772
>5,152,eps=>5;rho210=152,32,2042,9812,67.71875,55.8616288702343,1.6034200787775332,1.0356642796529216
5,88,eps=5;rho210=88,6,298,1558,18.5,13.958962828379335,1.2880592091132717,1.0228937453849307
1,62,eps=1;rho210=62,5,62,1112,10.4,9.80241669185455,0.22210057982135317,1.0507795576355725
5,68,eps=5;rho210=68,5,1328,5528,36.2,31.64726734312966,0.8458020278137685,1.020053857574923
1,38,eps=1;rho210=38,4,248,1718,11.75,11.153192390600374,0.19457265033115068,1.0115288780421081
